,node_a,node_b,time
11905,341,1056,1087286283
11906,546,1348,1087286369
11907,1183,1703,1087299552
11908,52,1701,1087327709
11909,1704,1598,1087334985
11910,783,1705,1087341101
11911,249,1598,1087341819
11912,249,1706,1087361316
11913,9,1701,1087374104
11914,9,1706,1087374110
11915,9,1682,1087374141
11916,1543,1467,1087380339
11917,1551,1636,1087417310
11918,840,1077,1087444329
11919,19,1645,1087450849
11920,1468,1427,1087466181
11921,309,1467,1087514680
11922,1343,1707,1087528422
11923,654,297,1087531014
11924,193,1412,1087533868
11925,1601,1412,1087534651
11926,234,1412,1087536624
11927,249,1708,1087541940
11928,249,1701,1087542077
11929,1142,1709,1087552182
11930,32,1710,1087606980
11931,95,773,1087634974
11932,144,1557,1087665343
11933,799,1557,1087666979
11934,967,1557,1087682381
11935,1513,460,1087691866
11936,799,733,1087712503
11937,3,1711,1087717352
11938,3,2,1087717352
11939,3,1501,1087717353
11940,3,754,1087717353
11941,1339,1296,1087760473
11942,124,802,1087802333
11943,1712,1466,1087861218
11944,1284,733,1087884600
11945,95,1419,1087894742
11946,191,1421,1087947345
11947,1509,1566,1087956866
11948,1543,297,1087963091
11949,32,1655,1087968432
11950,1343,1071,1087974325
11951,95,707,1087975528
11952,95,607,1087975606
11953,95,862,1087976363
11954,48,1655,1087981035
11955,1255,1071,1088038614
11956,225,1426,1088039411
11957,1713,1714,1088043109
11958,1713,1573,1088043760
11959,1406,1715,1088053064
11960,1332,311,1088053684
11961,32,311,1088054681
11962,644,311,1088059176
11963,1716,1308,1088067642
11964,147,1505,1088068268
11965,1716,69,1088070353
11966,809,1071,1088102594
11967,1717,192,1088112343
11968,249,1718,1088121810
11969,1717,1507,1088132333
11970,214,286,1088134057
11971,1716,1689,1088157742
11972,276,1683,1088184778
11973,124,1622,1088216568
11974,124,463,1088218224
11975,19,1715,1088223858
11976,32,1053,1088228094
11977,1013,1701,1088235024
11978,429,1190,1088355520
11979,429,191,1088355557
11980,809,847,1088357806
11981,361,1255,1088358124
11982,95,1578,1088358581
11983,1543,1715,1088359085
11984,1543,1719,1088359359
11985,1543,525,1088359893
11986,1543,502,1088360035
11987,1543,969,1088360169
11988,1408,1720,1088360537
11989,1543,852,1088361249
11990,1431,431,1088361365
11991,1190,1111,1088361519
11992,1543,1280,1088361815
11993,1543,809,1088362055
11994,1543,1312,1088362264
11995,1543,1565,1088362691
11996,727,710,1088363306
11997,538,361,1088369158
11998,1644,214,1088369470
11999,1644,124,1088369544
12000,620,1644,1088371228
12001,1362,799,1088372486
12002,431,1295,1088372593
12003,1713,525,1088374413
12004,1713,561,1088374780
12005,1713,1565,1088374814
12006,1713,1463,1088374926
12007,1713,809,1088377484
12008,1713,282,1088377544
12009,193,393,1088377667
12010,1713,70,1088377848
12011,3,105,1088378565
12012,3,641,1088378565
12013,3,778,1088378565
12014,3,611,1088378565
12015,3,1183,1088378565
12016,3,824,1088378565
12017,3,1288,1088378565
12018,3,1208,1088378565
12019,3,504,1088378565
12020,3,800,1088378565
12021,3,1373,1088378565
12022,3,1154,1088378565
12023,3,234,1088378565
12024,3,790,1088378565
12025,3,509,1088378565
12026,1713,277,1088380369
12027,1713,85,1088380800
12028,1713,1652,1088380829
12029,634,852,1088382834
12030,1713,1346,1088383188
12031,8,346,1088385224
12032,1393,1225,1088387130
12033,783,242,1088387735
12034,639,1713,1088390481
12035,1565,124,1088391235
12036,1231,1713,1088391920
12037,1721,61,1088396114
12038,1688,1647,1088396665
12039,1255,124,1088397684
12040,1713,378,1088402852
12041,1238,249,1088403191
12042,1713,1585,1088403927
12043,1627,1136,1088404025
12044,1713,1554,1088404121
12045,1713,652,1088404702
12046,1644,1329,1088405144
12047,727,822,1088406105
12048,1238,95,1088406105
12049,1346,296,1088406505
12050,353,1722,1088406870
12051,1346,1688,1088407028
12052,1346,642,1088407209
12053,431,1346,1088407630
12054,1713,1072,1088408818
12055,249,843,1088409692
12056,249,1565,1088409945
12057,1215,1713,1088412706
12058,1675,32,1088422274
12059,105,1281,1088441641
12060,1190,1723,1088442664
12061,1713,1624,1088445706
12062,1060,249,1088446952
12063,1713,63,1088448298
12064,1713,638,1088450050
12065,1717,784,1088453530
12066,1713,1724,1088453666
12067,1543,1724,1088455552
12068,1717,353,1088455771
12069,1717,908,1088455791
12070,1543,1485,1088461247
12071,1713,44,1088462119
12072,1713,1181,1088464610
12073,557,152,1088469513
12074,1231,1605,1088470344
12075,1713,379,1088477647
12076,1713,757,1088479597
12077,1713,598,1088480653
12078,1725,1072,1088481562
12079,1713,1387,1088482547
12080,1387,557,1088482582
12081,1387,95,1088482740
12082,1387,1285,1088482870
12083,1387,1535,1088482934
12084,1408,1624,1088483728
12085,1712,1726,1088484273
12086,1713,1648,1088485933
12087,1713,72,1088486198
12088,1346,393,1088487469
12089,314,644,1088488533
12090,1079,282,1088489186
12091,1079,27,1088489300
12092,1130,214,1088489478
12093,1253,673,1088490106
12094,1713,1130,1088490122
12095,312,644,1088490647
12096,1579,42,1088490952
12097,1535,1339,1088492168
12098,1535,644,1088492443
12099,1606,843,1088492581
12100,1725,898,1088493724
12101,1543,173,1088494822
12102,1543,1712,1088494989
12103,1543,1627,1088495268
12104,1647,544,1088495455
12105,1727,995,1088497956
12106,1727,346,1088498195
12107,1727,1453,1088502117
12108,1713,617,1088504784
12109,199,1717,1088518601
12110,620,1487,1088534668
12111,620,1568,1088535784
12112,525,652,1088536310
12113,1415,1142,1088539030
12114,644,1568,1088540095
12115,1190,644,1088540543
12116,652,1629,1088541160
12117,245,615,1088545014
12118,95,1648,1088548590
12119,95,1260,1088549634
12120,8,1238,1088549844
12121,95,1692,1088550384
12122,443,341,1088556209
12123,1346,1472,1088556505
12124,1728,644,1088556679
12125,95,1255,1088558054
12126,95,621,1088558214
12127,557,8,1088559220
12128,557,1346,1088559708
12129,557,525,1088559981
12130,1406,1362,1088562838
12131,160,429,1088564358
12132,160,1181,1088564422
12133,160,697,1088564557
12134,160,1729,1088564652
12135,1713,1074,1088565589
12136,1657,1730,1088565905
12137,1074,516,1088565947
12138,329,1510,1088568181
12139,142,1575,1088569810
12140,1346,308,1088570052
12141,392,1699,1088570429
12142,1713,495,1088573037
12143,652,615,1088573585
12144,249,1731,1088573702
12145,249,495,1088573865
12146,969,1401,1088573873
12147,1713,969,1088573899
12148,132,162,1088574228
12149,312,132,1088574357
12150,878,1644,1088575680
12151,1406,495,1088576533
12152,1406,1190,1088577224
12153,518,525,1088577658
12154,557,1565,1088580198
12155,145,1713,1088580609
12156,1713,1493,1088582001
12157,1332,537,1088583973
12158,1189,1068,1088584756
12159,1727,1069,1088585999
12160,1727,644,1088587359
12161,1727,638,1088587582
12162,456,1624,1088611255
12163,456,495,1088611691
12164,1339,1489,1088614097
12165,176,969,1088628682
12166,1543,1546,1088630299
12167,105,1727,1088631066
12168,970,1255,1088634164
12169,710,1562,1088635390
12170,1667,1181,1088638712
12171,1713,708,1088638833
12172,176,898,1088640192
12173,525,44,1088644897
12174,483,189,1088648134
12175,9,1343,1088648314
12176,9,1731,1088648330
12177,1732,1556,1088657529
12178,249,1280,1088659248
12179,176,1585,1088659857
12180,249,1585,1088659981
12181,1647,172,1088660131
12182,249,1395,1088661019
12183,1113,1395,1088661082
12184,1282,1647,1088661874
12185,249,1353,1088661907
12186,249,1644,1088662118
12187,1282,848,1088662599
12188,1493,1656,1088666269
12189,1018,1644,1088667815
12190,1436,582,1088672200
12191,1118,1542,1088698897
12192,199,1624,1088706726
12193,1272,1238,1088708328
12194,1113,710,1088712263
12195,1520,1181,1088713185
12196,1520,63,1088713202
12197,1113,969,1088715697
12198,1513,970,1088719236
12199,1727,361,1088720543
12200,1727,1183,1088720668
12201,710,699,1088726247
12202,249,61,1088729980
12203,525,547,1088731831
12204,1713,1312,1088740763
12205,249,819,1088740832
12206,249,852,1088741449
12207,249,592,1088741498
12208,249,475,1088743104
12209,249,809,1088743938
12210,1713,1299,1088744773
12211,1713,1733,1088744802
12212,259,1732,1088745968
12213,582,1343,1088746160
12214,249,152,1088746569
12215,1434,1679,1088746573
12216,1434,970,1088746629
12217,1713,1434,1088746667
12218,1713,536,1088746771
12219,249,394,1088746899
12220,1434,488,1088747159
12221,1713,409,1088747937
12222,620,393,1088748602
12223,54,1128,1088748675
12224,1548,95,1088750569
12225,1548,1713,1088750601
12226,1548,482,1088750656
12227,1500,708,1088751676
12228,1713,697,1088752584
12229,1667,799,1088752856
12230,1339,1554,1088752945
12231,1548,878,1088753004
12232,1667,1548,1088753017
12233,984,1231,1088755610
12234,400,1280,1088761435
12235,32,1731,1088776967
12236,1434,1562,1088787181
12237,1434,193,1088787240
12238,1434,81,1088787335
12239,1434,85,1088787432
12240,697,214,1088791697
12241,620,1181,1088794161
12242,1713,1384,1088800362
12243,1540,1713,1088800767
12244,1713,893,1088803644
12245,1713,1244,1088803715
12246,1713,538,1088803779
12247,1713,1026,1088804364
12248,1734,346,1088811889
12249,1713,1730,1088814750
12250,1713,1234,1088814975
12251,1713,1280,1088815453
12252,1472,1656,1088821586
12253,249,525,1088825283
12254,1713,1629,1088825631
12255,1713,249,1088827113
12256,1713,1530,1088827687
12257,1713,1103,1088828326
12258,1713,817,1088828429
12259,1713,1436,1088829277
12260,167,303,1088830371
12261,1713,1117,1088830446
12262,1436,1735,1088830757
12263,1436,1734,1088830788
12264,1713,799,1088831425
12265,312,1728,1088831472
12266,1113,1436,1088832474
12267,1667,30,1088832769
12268,1667,710,1088832905
12269,1713,710,1088832970
12270,1713,537,1088833333
12271,1667,983,1088833535
12272,969,234,1088834805
12273,783,362,1088835015
12274,1667,167,1088835613
12275,1667,1436,1088835640
12276,1346,1433,1088845594
12277,1713,1546,1088848901
12278,242,787,1088853459
12279,249,983,1088883190
12280,249,175,1088884004
12281,249,1730,1088891150
12282,249,582,1088895003
12283,249,969,1088896681
12284,1713,1118,1088897455
12285,1713,36,1088897911
12286,249,32,1088898800
12287,32,1488,1088899054
12288,32,697,1088899100
12289,847,969,1088899147
12290,32,312,1088899396
12291,462,1713,1088900061
12292,1647,482,1088905287
12293,1736,318,1088905338
12294,1736,109,1088905428
12295,249,1111,1088906372
12296,1713,975,1088909139
12297,249,1546,1088911460
12298,249,1624,1088913091
12299,249,393,1088914463
12300,525,32,1088915755
12301,1346,719,1088917886
12302,1725,969,1088918738
12303,969,739,1088919566
12304,249,1542,1088921629
12305,468,537,1088922188
12306,249,1673,1088923420
12307,249,378,1088923485
12308,375,167,1088923800
12309,1713,1029,1088927365
12310,1713,1644,1088930078
12311,167,1409,1088949928
12312,249,212,1088963812
12313,430,536,1088965565
12314,430,194,1088965663
12315,430,277,1088965701
12316,430,638,1088965718
12317,430,69,1088965732
12318,430,297,1088965743
12319,430,72,1088965766
12320,430,323,1088965774
12321,430,475,1088965807
12322,430,27,1088965865
12323,430,44,1088965880
12324,430,144,1088965889
12325,430,8,1088965981
12326,430,175,1088966077
12327,430,97,1088966154
12328,430,260,1088966206
12329,430,220,1088966242
12330,249,997,1088966408
12331,1713,1737,1088967472
12332,431,396,1088970717
12333,1540,48,1088972373
12334,1540,781,1088972485
12335,1713,474,1088979410
12336,1540,1738,1088979480
12337,1647,714,1088983988
12338,1713,1647,1088984471
12339,191,952,1088990156
12340,209,1699,1088991172
12341,1713,61,1088992299
12342,1509,1624,1088996898
12343,342,523,1088998137
12344,1713,1739,1089003885
12345,443,32,1089005582
12346,443,1409,1089005904
12347,443,42,1089006042
12348,199,1739,1089007470
12349,959,699,1089013079
12350,283,69,1089017375
12351,878,783,1089017490
12352,540,1142,1089032886
12353,249,1344,1089046884
12354,1509,1680,1089047732
12355,249,561,1089049872
12356,1540,1379,1089055313
12357,249,1739,1089056450
12358,474,1158,1089057652
12359,1021,1069,1089059256
12360,249,97,1089062698
12361,1240,809,1089075728
12362,1740,504,1089077703
12363,1026,1716,1089083261
12364,1713,599,1089086139
12365,249,678,1089086809
12366,52,1698,1089088582
12367,249,865,1089088944
12368,249,52,1089089208
12369,249,1142,1089090965
12370,1231,1738,1089091342
12371,1285,1644,1089091975
12372,1727,143,1089093580
12373,557,1280,1089093887
12374,1285,437,1089094722
12375,1285,708,1089094832
12376,557,1644,1089095214
12377,249,42,1089098146
12378,377,95,1089098231
12379,249,518,1089100604
12380,1713,1665,1089105499
12381,1717,1739,1089109634
12382,163,1026,1089111862
12383,95,1161,1089112200
12384,95,960,1089112293
12385,95,1673,1089112365
12386,95,719,1089113357
12387,1540,1520,1089149616
12388,1509,1285,1089150456
12389,1713,143,1089156596
12390,1346,346,1089160605
12391,249,1488,1089163819
12392,1513,1737,1089165279
12393,1737,219,1089165329
12394,1737,277,1089165617
12395,1737,1127,1089165688
12396,1737,1255,1089165800
12397,1127,1251,1089165868
12398,1737,1408,1089166090
12399,1737,1157,1089166601
12400,1737,415,1089166673
12401,1737,220,1089167378
12402,1667,144,1089168335
12403,1395,341,1089174812
12404,878,537,1089180416
12405,1009,1585,1089180636
12406,1009,27,1089181258
12407,595,191,1089181611
12408,1346,518,1089181671
12409,1009,1346,1089182723
12410,1009,537,1089183234
12411,1562,809,1089187546
12412,788,67,1089190538
12413,1713,788,1089190551
12414,1713,938,1089190683
12415,812,378,1089222983
12416,518,1339,1089232812
12417,1572,1712,1089238812
12418,1713,27,1089240413
12419,1069,1717,1089241680
12420,1713,1342,1089241861
12421,1713,1282,1089247209
12422,1737,710,1089248688
12423,172,639,1089248719
12424,1667,1579,1089261634
12425,1667,1346,1089261835
12426,1737,1494,1089262126
12427,1737,1639,1089262153
12428,398,447,1089265775
12429,1500,1346,1089267398
12430,1713,437,1089267796
12431,1741,783,1089312066
12432,1741,798,1089312437
12433,1741,815,1089312570
12434,1741,1049,1089313402
12435,1713,1313,1089314547
12436,12,67,1089321024
12437,249,85,1089332132
12438,176,1493,1089336682
12439,1713,1742,1089337518
12440,547,1616,1089339357
12441,1346,367,1089339537
12442,547,143,1089341397
12443,1713,1743,1089345098
12444,1540,1744,1089347486
12445,674,1742,1089350791
12446,851,312,1089351212
12447,176,1745,1089355834
12448,1746,1021,1089361742
12449,674,1346,1089364220
12450,1730,1746,1089397715
12451,199,1346,1089397744
12452,1730,1034,1089397762
12453,1730,1042,1089398098
12454,794,1118,1089402959
12455,1746,1029,1089404724
12456,1343,212,1089415612
12457,1713,605,1089416639
12458,176,1747,1089419184
12459,1748,384,1089422730
12460,67,1748,1089424817
12461,429,1680,1089433348
12462,1749,1734,1089434201
12463,1749,1727,1089434342
12464,1749,346,1089434457
12465,1727,353,1089434604
12466,1667,537,1089434789
12467,1749,995,1089434792
12468,1727,471,1089435151
12469,1667,8,1089435577
12470,1669,1665,1089438667
12471,1667,843,1089441877
12472,249,1742,1089443207
12473,19,1742,1089443542
12474,193,1742,1089443559
12475,1339,1624,1089446080
12476,1713,175,1089449056
12477,843,193,1089449106
12478,1669,454,1089451396
12479,1669,437,1089451593
12480,1742,211,1089452136
12481,1669,1521,1089452243
12482,1669,204,1089452631
12483,1669,979,1089452840
12484,1669,784,1089453379
12485,1669,1056,1089453733
12486,1669,561,1089454466
12487,1727,97,1089454532
12488,1669,460,1089454621
12489,1669,391,1089454780
12490,1669,1423,1089455084
12491,346,1644,1089487727
12492,1540,1669,1089488525
12493,1713,135,1089493950
12494,1332,1069,1089494080
12495,233,1738,1089498820
12496,233,1013,1089499143
12497,1713,233,1089499343
12498,32,72,1089499440
12499,1671,438,1089503430
12500,431,561,1089504137
12501,431,85,1089504205
12502,431,1644,1089504772
12503,1136,233,1089505914
12504,1406,1748,1089520550
12505,1667,620,1089521410
12506,1406,1744,1089522335
12507,1285,8,1089522712
12508,1647,1669,1089531461
12509,1543,1739,1089533326
12510,1198,1746,1089571344
12511,1338,1042,1089577032
12512,233,1676,1089582127
12513,1713,1563,1089585113
12514,1132,1285,1089589237
12515,1487,1520,1089590597
12516,32,1072,1089592624
12517,431,1624,1089600114
12518,674,1338,1089604675
12519,674,168,1089604927
12520,1750,1338,1089606954
12521,644,1749,1089613496
12522,1741,277,1089614460
12523,1741,297,1089615174
12524,1741,1282,1089616165
12525,1741,475,1089616605
12526,1741,1497,1089617561
12527,1741,899,1089617751
12528,1487,974,1089618357
12529,1741,537,1089620408
12530,1669,974,1089620625
12531,431,1579,1089621038
12532,644,8,1089623366
12533,3,26,1089632769
12534,3,640,1089632769
12535,3,1190,1089632769
12536,3,172,1089632769
12537,1713,3,1089632769
12538,3,288,1089632769
12539,3,475,1089632769
12540,3,242,1089632769
12541,3,374,1089632769
12542,3,199,1089632769
12543,3,652,1089632769
12544,3,302,1089632770
12545,3,846,1089632770
12546,3,1185,1089632770
12547,3,62,1089632770
12548,3,840,1089632770
12549,3,1103,1089632770
12550,3,1662,1089632770
12551,3,1371,1089632770
12552,3,1167,1089632770
12553,3,881,1089632770
12554,3,810,1089632771
12555,3,1231,1089632771
12556,3,782,1089632771
12557,3,1315,1089632771
12558,3,569,1089632771
12559,3,1281,1089632771
12560,3,224,1089632771
12561,3,645,1089632771
12562,3,1751,1089632771
12563,3,1620,1089632771
12564,3,1344,1089632771
12565,3,249,1089632771
12566,3,1117,1089632771
12567,3,865,1089632771
12568,3,697,1089632771
12569,3,1237,1089632771
12570,3,1340,1089632771
12571,3,740,1089632771
12572,3,408,1089632771
12573,3,700,1089632771
12574,3,823,1089632772
12575,3,1349,1089632772
12576,3,243,1089632772
12577,3,711,1089632772
12578,3,794,1089632772
12579,3,1189,1089632772
12580,3,394,1089632772
12581,3,545,1089632772
12582,3,1415,1089632772
12583,3,681,1089632772
12584,3,1335,1089632772
12585,3,731,1089632772
12586,3,1352,1089632772
12587,3,1127,1089632772
12588,3,1270,1089632772
12589,3,752,1089632772
12590,3,1317,1089632773
12591,3,173,1089632773
12592,3,933,1089632773
12593,3,1412,1089632773
12594,1713,1344,1089641469
12595,127,1072,1089666607
12596,127,233,1089666985
12597,127,1724,1089667101
12598,127,1050,1089667969
12599,127,809,1089668440
12600,127,1021,1089668598
12601,127,1338,1089668905
12602,127,1312,1089669100
12603,127,1198,1089669111
12604,127,495,1089670485
12605,95,319,1089671186
12606,1655,1397,1089674641
12607,9,1752,1089676249
12608,1647,1132,1089678396
12609,1647,724,1089678450
12610,1667,969,1089678472
12611,969,172,1089681577
12612,431,1132,1089683889
12613,95,1749,1089689789
12614,431,1111,1089692838
12615,1713,1178,1089696393
12616,19,353,1089702126
12617,1669,1655,1089705068
12618,1669,429,1089705148
12619,1647,1269,1089705401
12620,1472,1489,1089712448
12621,1543,1103,1089734492
12622,400,8,1089747899
12623,400,1169,1089747956
12624,1158,1497,1089751780
12625,1332,1752,1089752258
12626,189,1742,1089754999
12627,189,1749,1089755144
12628,652,1130,1089757192
12629,249,1724,1089773324
12630,620,874,1089790592
12631,1713,1497,1089811310
12632,1675,67,1089818170
12633,1332,27,1089822695
12634,1190,1488,1089837357
12635,176,1436,1089847513
12636,1285,1312,1089858499
12637,1535,1753,1089859033
12638,249,974,1089876035
12639,431,1231,1089876812
12640,249,437,1089877506
12641,42,344,1089877680
12642,41,1745,1089878793
12643,41,1652,1089878804
12644,42,1744,1089884320
12645,3,312,1089901959
12646,67,3,1090148192
12647,249,67,1090154047
12648,1644,1754,1090180057
12649,144,12,1090185629
12650,847,561,1090186527
12651,1755,642,1090192514
12652,1667,654,1090205420
12653,1655,719,1090212904
12654,474,1285,1090214666
12655,1748,799,1090217301
12656,431,1316,1090221307
12657,3,144,1090245592
12658,1756,1655,1090251094
12659,308,1655,1090281494
12660,1436,1757,1090281781
12661,431,1731,1090285034
12662,144,1758,1090286329
12663,1741,391,1090300852
12664,1741,784,1090300899
12665,1741,1380,1090301383
12666,1741,773,1090301883
12667,1741,1391,1090301902
12668,1741,588,1090302154
12669,1741,1673,1090302244
12670,249,144,1090302429
12671,468,1748,1090303459
12672,970,1748,1090326315
12673,3,1728,1090330212
12674,3,1738,1090330683
12675,3,27,1090330697
12676,3,970,1090330725
12677,9,1655,1090356761
12678,9,1467,1090356792
12679,9,1489,1090356852
12680,9,1255,1090357411
12681,9,1308,1090357444
12682,9,1759,1090357526
12683,9,1760,1090357559
12684,9,1749,1090357585
12685,9,1742,1090357631
12686,9,1719,1090357776
12687,9,1753,1090357797
12688,1285,1731,1090369996
12689,810,1338,1090375496
12690,308,674,1090378600
12691,346,1655,1090387675
12692,995,27,1090389931
12693,1644,995,1090390763
12694,144,1761,1090390791
12695,249,1497,1090392587
12696,810,175,1090395171
12697,1762,1281,1090396163
12698,1346,1678,1090400360
12699,1678,475,1090404878
12700,1756,713,1090422291
12701,1756,1644,1090422443
12702,1756,1375,1090422823
12703,431,1497,1090445868
12704,308,1762,1090448883
12705,1127,1665,1090450978
12706,1127,997,1090451100
12707,67,1346,1090469727
12708,67,1239,1090469790
12709,1343,3,1090470972
12710,1343,12,1090471016
12711,9,1763,1090473328
12712,9,724,1090473400
12713,12,143,1090473884
12714,12,1763,1090474710
12715,1395,1746,1090476315
12716,12,547,1090478268
12717,161,1255,1090479847
12718,483,1408,1090480179
12719,9,847,1090483035
12720,615,1764,1090485255
12721,72,1765,1090491383
12722,1253,1157,1090491466
12723,1678,779,1090492195
12724,582,27,1090492355
12725,1255,1673,1090512029
12726,582,1678,1090526375
12727,1127,1350,1090534501
12728,652,52,1090537094
12729,1678,711,1090558129
12730,1667,1280,1090558862
12731,19,1181,1090564591
12732,674,1280,1090571168
12733,1678,328,1090573984
12734,1698,1644,1090596021
12735,1756,69,1090598490
12736,1756,1312,1090598783
12737,1756,1403,1090599355
12738,1253,812,1090617043
12739,1545,809,1090617121
12740,1127,1260,1090622435
12741,1127,1034,1090625757
12742,1127,142,1090626192
12743,1346,9,1090634092
12744,1713,1308,1090638328
12745,1280,1738,1090653126
12746,1509,1669,1090681268
12747,727,1280,1090697259
12748,1253,1744,1090707995
12749,1,1655,1090715504
12750,1253,984,1090736620
12751,1253,549,1090739403
12752,1253,1765,1090741135
12753,1749,1063,1090747331
12754,193,1362,1090793526
12755,1647,233,1090799830
12756,1647,749,1090799939
12757,644,143,1090800703
12758,1748,172,1090810405
12759,42,1329,1090812673
12760,42,1731,1090813851
12761,1748,1440,1090818459
12762,1748,1075,1090818837
12763,970,774,1090820541
12764,970,298,1090820553
12765,1023,1766,1090821172
12766,271,638,1090821395
12767,9,67,1090824720
12768,1713,1195,1090830787
12769,67,1767,1090834576
12770,67,1768,1090834682
12771,67,1769,1090834738
12772,67,1760,1090834771
12773,67,1749,1090834815
12774,970,710,1090837154
12775,167,1758,1090864427
12776,1509,1744,1090872793
12777,105,1624,1090874674
12778,105,1644,1090874875
12779,1756,8,1090882063
12780,67,710,1090882572
12781,12,1644,1090893305
12782,12,27,1090893531
12783,1034,1624,1090899088
12784,44,1669,1090899438
12785,1678,1118,1090903277
12786,1238,32,1090909064
12787,9,1118,1090909898
12788,67,1770,1090917635
12789,189,443,1090920970
12790,1686,27,1090949713
12791,67,394,1090952040
12792,105,1518,1090952224
12793,1686,1644,1090952843
12794,1644,1758,1090953390
12795,105,1655,1090953518
12796,105,1641,1090953705
12797,105,1485,1090954419
12798,105,9,1090954698
12799,1281,1771,1090956304
12800,95,1452,1090958267
12801,1762,245,1090980737
12802,1565,27,1090982080
12803,1395,1772,1090990481
12804,1667,105,1090991251
12805,1667,1118,1090991557
12806,809,642,1090995549
12807,1667,942,1090995886
12808,67,474,1090996768
12809,1686,256,1090996786
12810,1034,1313,1090997325
12811,984,1208,1090998644
12812,67,1344,1091000723
12813,674,1253,1091002710
12814,1773,679,1091008458
12815,1756,286,1091033696
12816,1756,1130,1091033868
12817,1756,525,1091033996
12818,1127,319,1091054290
12819,1686,1395,1091061250
12820,697,642,1091069697
12821,697,1774,1091070324
12822,1238,1472,1091075794
12823,1686,710,1091081774
12824,1253,1773,1091081888
12825,1762,431,1091082017
12826,852,1775,1091086732
12827,67,1776,1091091887
12828,67,1775,1091091904
12829,67,1777,1091091918
12830,1778,234,1091105280
12831,1,1779,1091109159
12832,1231,1168,1091115457
12833,1052,697,1091125851
12834,1052,1238,1091126338
12835,95,44,1091128576
12836,543,1513,1091140481
12837,1756,474,1091142162
12838,1624,1052,1091154770
12839,1168,105,1091160196
12840,105,1255,1091163785
12841,1713,593,1091169035
12842,19,1313,1091170645
12843,105,19,1091170662
12844,1686,1026,1091170706
12845,19,1026,1091171334
12846,1780,1255,1091173486
12847,105,557,1091174330
12848,1741,593,1091192972
12849,44,36,1091211528
12850,1127,1771,1091221793
12851,1052,1338,1091230791
12852,1624,1285,1091233123
12853,1748,1362,1091237234
12854,1313,1624,1091237882
12855,516,1445,1091246273
12856,398,27,1091249449
12857,1713,1775,1091256961
12858,431,483,1091258070
12859,431,1585,1091259047
12860,431,1771,1091260119
12861,652,1728,1091288636
12862,431,1039,1091300440
12863,652,862,1091321561
12864,105,852,1091335306
12865,1686,475,1091342106
12866,431,495,1091344840
12867,431,394,1091345222
12868,1472,27,1091350778
12869,105,639,1091362256
12870,1349,1183,1091380264
12871,1585,3,1091382652
12872,431,969,1091393025
12873,431,1312,1091394014
12874,198,809,1091418081
12875,431,1255,1091419790
12876,67,1304,1091425992
12877,1533,594,1091426101
12878,1686,358,1091426109
12879,431,358,1091426388
12880,1686,1624,1091426413
12881,1758,474,1091426657
12882,19,447,1091428574
12883,271,27,1091456906
12884,271,1644,1091457017
12885,1161,257,1091469063
12886,1716,1775,1091472949
12887,431,1190,1091479888
12888,51,1775,1091491010
12889,95,868,1091497821
12890,674,1724,1091503972
12891,44,1406,1091506700
12892,296,1565,1091508907
12893,766,1513,1091511568
12894,1624,1781,1091511944
12895,516,1724,1091513876
12896,674,70,1091514416
12897,1562,1565,1091516325
12898,1332,1342,1091519885
12899,1440,1782,1091527608
12900,3,928,1091532342
12901,3,1461,1091532342
12902,342,975,1091556580
12903,856,1398,1091559945
12904,1332,1313,1091562841
12905,32,1781,1091567969
12906,32,1565,1091568195
12907,105,494,1091572821
12908,105,358,1091585445
12909,1783,260,1091593300
12910,1783,52,1091593602
12911,1783,144,1091593641
12912,144,1472,1091594349
12913,1783,212,1091598531
12914,1332,1781,1091599918
12915,1332,1436,1091602292
12916,1440,494,1091607724
12917,249,483,1091613957
12918,1756,483,1091632053
12919,398,1738,1091653459
12920,431,1748,1091671921
12921,1748,1472,1091672192
12922,1748,830,1091672411
12923,642,36,1091680044
12924,1783,1585,1091680936
12925,1346,1783,1091681194
12926,3,1784,1091681940
12927,105,1585,1091682547
12928,105,1487,1091685561
12929,3,1748,1091689852
12930,353,1772,1091695424
12931,431,353,1091695689
12932,431,429,1091697374
12933,431,773,1091698073
12934,1785,67,1091741882
12935,1783,1724,1091747330
12936,1285,32,1091753203
12937,1785,32,1091759650
12938,1647,494,1091777417
12939,899,101,1091785170
12940,1786,1624,1091817410
12941,1786,1344,1091818290
12942,1786,1231,1091818504
12943,969,1416,1091856953
12944,969,1756,1091857434
12945,1545,1754,1091875424
12946,474,1786,1091915182
12947,1168,632,1091924590
12948,1783,1246,1091939004
12949,438,319,1091950175
12950,1231,1750,1091993874
12951,652,105,1091996365
12952,1215,194,1092014430
12953,249,503,1092017791
12954,67,1781,1092023501
12955,1644,140,1092034631
12956,847,1675,1092050192
12957,1342,942,1092073081
12958,105,1781,1092082253
12959,1624,474,1092086790
12960,1127,1585,1092087451
12961,431,1395,1092087664
12962,291,1787,1092100357
12963,1788,1771,1092102934
12964,1771,719,1092104172
12965,674,1789,1092107503
12966,398,1397,1092120714
12967,1562,898,1092123059
12968,557,1338,1092126141
12969,1,1790,1092127404
12970,1675,1,1092135537
12971,1543,70,1092156449
12972,1543,109,1092156703
12973,1543,1768,1092156965
12974,105,1771,1092157040
12975,1397,502,1092170708
12976,1771,1285,1092190676
12977,1724,1786,1092200219
12978,32,1791,1092202212
